order_id,date,time,dates_std,times_std
10506,"Saturday,25 June, 2016",21:10 PM,2016-06-25 00:00:00,
10507,Jun 25 2016,21:15:37,2016-06-25 00:00:00,
10508,25-06-16 21:59:33,00H 00M 00S,2016-06-25 21:59:33,
10509,Sat 25-Jun-2016,22H 00M 53S,2016-06-25 00:00:00,
10510,1466892000.0,11:25 AM,2016-06-26 00:00:00,
10511,Jun 26 2016,11H 38M 32S,2016-06-26 00:00:00,
10512,Sun 26-Jun-2016,11H 39M 16S,2016-06-26 00:00:00,
10513,26-06-16 11:47:49,00:00 AM,2016-06-26 11:47:49,
10514,1466892000.0,12H 12M 43S,2016-06-26 00:00:00,
10515,2016-06-26,12:19:41,2016-06-26 00:00:00,
10516,26-06-16 12:32:09,00:00 AM,2016-06-26 12:32:09,
10517,26-06-16 12:38:07,00:00 AM,2016-06-26 12:38:07,
10518,2016-06-26,12:46:24,2016-06-26 00:00:00,
10519,2016-06-26,12:57 PM,2016-06-26 00:00:00,
10520,1466892000.0,12:59:55,2016-06-26 00:00:00,
10521,2016-06-26,13:09:06,2016-06-26 00:00:00,
10522,Jun 26 2016,13:26 PM,2016-06-26 00:00:00,
10523,Sun 26-Jun-2016,13:26 PM,2016-06-26 00:00:00,
10524,Sun 26-Jun-2016,13:45:20,2016-06-26 00:00:00,
10525,26-06-16 13:45:25,00H 00M 00S,2016-06-26 13:45:25,
10526,26-06-16 13:54:23,00:00:00,2016-06-26 13:54:23,
10527,Sun 26-Jun-2016,13H 57M 13S,2016-06-26 00:00:00,
10528,Jun 26 2016,14:04 PM,2016-06-26 00:00:00,
10529,2016-06-26,14:10:42,2016-06-26 00:00:00,
10530,2016-06-26,14:18 PM,2016-06-26 00:00:00,
10531,2016-06-26,14H 36M 22S,2016-06-26 00:00:00,
10532,"Sunday,26 June, 2016",14H 36M 22S,2016-06-26 00:00:00,
10533,26-06-16 15:02:56,00:00 AM,2016-06-26 15:02:56,
10534,Jun 26 2016,15H 12M 19S,2016-06-26 00:00:00,
10535,"Sunday,26 June, 2016",15H 13M 24S,2016-06-26 00:00:00,
10536,"Sunday,26 June, 2016",15H 21M 03S,2016-06-26 00:00:00,
10537,Sun 26-Jun-2016,16:08:18,2016-06-26 00:00:00,
10538,"Sunday,26 June, 2016",16H 22M 34S,2016-06-26 00:00:00,
10539,1466892000.0,16:33 PM,2016-06-26 00:00:00,
10540,Jun 26 2016,16:37 PM,2016-06-26 00:00:00,
10541,Jun 26 2016,16:41:36,2016-06-26 00:00:00,
10542,1466892000.0,16:47 PM,2016-06-26 00:00:00,
10543,"Sunday,26 June, 2016",16:48:50,2016-06-26 00:00:00,
10544,1466892000.0,16:48:50,2016-06-26 00:00:00,
10545,"Sunday,26 June, 2016",17:10:20,2016-06-26 00:00:00,
10546,1466892000.0,17:17 PM,2016-06-26 00:00:00,
10547,2016-06-26,17H 49M 19S,2016-06-26 00:00:00,
10548,Jun 26 2016,18H 10M 03S,2016-06-26 00:00:00,
10549,2016-06-26,18H 13M 59S,2016-06-26 00:00:00,
10550,Jun 26 2016,18:20:40,2016-06-26 00:00:00,
10551,"Sunday,26 June, 2016",18:35:19,2016-06-26 00:00:00,
10552,2016-06-26,18H 39M 03S,2016-06-26 00:00:00,
10553,26-06-16 18:52:29,00:00 AM,2016-06-26 18:52:29,
10554,1466892000.0,18H 56M 12S,2016-06-26 00:00:00,
10555,2016-06-26,19:12:39,2016-06-26 00:00:00,
10556,1466892000.0,19H 22M 38S,2016-06-26 00:00:00,
10557,2016-06-26,19H 57M 01S,2016-06-26 00:00:00,
10558,"Sunday,26 June, 2016",20:20 PM,2016-06-26 00:00:00,
10559,26-06-16 20:21:48,00:00 AM,2016-06-26 20:21:48,
10560,"Sunday,26 June, 2016",20H 30M 17S,2016-06-26 00:00:00,
10561,1466892000.0,20:30:29,2016-06-26 00:00:00,
10562,26-06-16 20:39:20,00H 00M 00S,2016-06-26 20:39:20,
10563,1466892000.0,20H 51M 11S,2016-06-26 00:00:00,
10564,2016-06-26,20H 59M 07S,2016-06-26 00:00:00,
10565,2016-06-26,21:23:06,2016-06-26 00:00:00,
10566,2016-06-26,21H 35M 07S,2016-06-26 00:00:00,
10567,Sun 26-Jun-2016,21H 35M 07S,2016-06-26 00:00:00,
10568,Sun 26-Jun-2016,00:00:00,2016-06-26 00:00:00,
10569,26-06-16 22:12:00,00H 00M 00S,2016-06-26 22:12:00,
10570,"Sunday,26 June, 2016",22:46 PM,2016-06-26 00:00:00,
10571,Sun 26-Jun-2016,22H 54M 42S,2016-06-26 00:00:00,
10572,26-06-16 23:00:35,00:00:00,2016-06-26 23:00:35,
10573,Sun 26-Jun-2016,23:04:52,2016-06-26 00:00:00,
10574,2016-06-27,11:49 AM,2016-06-27 00:00:00,
10575,Mon 27-Jun-2016,11:49 AM,2016-06-27 00:00:00,
10576,Mon 27-Jun-2016,11H 53M 13S,2016-06-27 00:00:00,
10577,"Monday,27 June, 2016",11H 57M 33S,2016-06-27 00:00:00,
10578,"Monday,27 June, 2016",12:13 PM,2016-06-27 00:00:00,
10579,Mon 27-Jun-2016,12:16 PM,2016-06-27 00:00:00,
10580,Jun 27 2016,12:23:19,2016-06-27 00:00:00,
10581,Jun 27 2016,12H 52M 02S,2016-06-27 00:00:00,
10582,"Monday,27 June, 2016",13H 23M 03S,2016-06-27 00:00:00,
10583,2016-06-27,13H 23M 03S,2016-06-27 00:00:00,
10584,2016-06-27,13:42 PM,2016-06-27 00:00:00,
10585,1466978400.0,13:53 PM,2016-06-27 00:00:00,
10586,2016-06-27,13:58 PM,2016-06-27 00:00:00,
10587,"Monday,27 June, 2016",14:07:17,2016-06-27 00:00:00,
10588,"Monday,27 June, 2016",14:40:16,2016-06-27 00:00:00,
10589,"Monday,27 June, 2016",14:42 PM,2016-06-27 00:00:00,
10590,27-06-16 14:50:49,00H 00M 00S,2016-06-27 14:50:49,
10591,2016-06-27,00H 00M 00S,2016-06-27 00:00:00,
10592,2016-06-27,15:12:35,2016-06-27 00:00:00,
10593,"Monday,27 June, 2016",15:18 PM,2016-06-27 00:00:00,
10594,1466978400.0,15:23 PM,2016-06-27 00:00:00,
10595,Jun 27 2016,15H 29M 11S,2016-06-27 00:00:00,
10596,"Monday,27 June, 2016",15H 29M 11S,2016-06-27 00:00:00,
10597,1466978400.0,15H 29M 11S,2016-06-27 00:00:00,
10598,1466978400.0,16H 21M 01S,2016-06-27 00:00:00,
10599,27-06-16 16:21:39,00:00 AM,2016-06-27 16:21:39,
10600,"Monday,27 June, 2016",16:40:08,2016-06-27 00:00:00,
10601,Mon 27-Jun-2016,17:15 PM,2016-06-27 00:00:00,
10602,"Monday,27 June, 2016",17H 16M 23S,2016-06-27 00:00:00,
10603,27-06-16 17:17:45,00H 00M 00S,2016-06-27 17:17:45,
10604,27-06-16 17:44:17,00:00 AM,2016-06-27 17:44:17,
10605,Jun 27 2016,17:47 PM,2016-06-27 00:00:00,
10606,27-06-16 17:48:36,00:00 AM,2016-06-27 17:48:36,
10607,1466978400.0,17:51 PM,2016-06-27 00:00:00,
10608,1466978400.0,17H 57M 53S,2016-06-27 00:00:00,
10609,1466978400.0,17H 57M 53S,2016-06-27 00:00:00,
10610,"Monday,27 June, 2016",18H 14M 44S,2016-06-27 00:00:00,
10611,27-06-16 18:16:25,00H 00M 00S,2016-06-27 18:16:25,
10612,1466978400.0,00H 00M 00S,2016-06-27 00:00:00,
10613,1466978400.0,00H 00M 00S,2016-06-27 00:00:00,
10614,Mon 27-Jun-2016,18:18 PM,2016-06-27 00:00:00,
10615,Jun 27 2016,18:18 PM,2016-06-27 00:00:00,
10616,27-06-16 18:29:27,00:00 AM,2016-06-27 18:29:27,
10617,Jun 27 2016,18:32 PM,2016-06-27 00:00:00,
10618,Jun 27 2016,18:32 PM,2016-06-27 00:00:00,
10619,"Monday,27 June, 2016",18:40 PM,2016-06-27 00:00:00,
10620,27-06-16 18:42:58,00H 00M 00S,2016-06-27 18:42:58,
10621,1466978400.0,18:43 PM,2016-06-27 00:00:00,
10622,1466978400.0,18:44:06,2016-06-27 00:00:00,
10623,2016-06-27,18:45 PM,2016-06-27 00:00:00,
10624,2016-06-27,18:46 PM,2016-06-27 00:00:00,
10625,2016-06-27,19:02 PM,2016-06-27 00:00:00,
10626,"Monday,27 June, 2016",19:24 PM,2016-06-27 00:00:00,
10627,"Monday,27 June, 2016",00:00 AM,2016-06-27 00:00:00,
10628,27-06-16 19:39:20,00:00 AM,2016-06-27 19:39:20,
10629,"Monday,27 June, 2016",19:41:47,2016-06-27 00:00:00,
10630,"Monday,27 June, 2016",19:43:43,2016-06-27 00:00:00,
10631,2016-06-27,19H 47M 11S,2016-06-27 00:00:00,
10632,Mon 27-Jun-2016,19:51:14,2016-06-27 00:00:00,
10633,2016-06-27,19H 52M 43S,2016-06-27 00:00:00,
10634,Jun 27 2016,19H 52M 43S,2016-06-27 00:00:00,
10635,1466978400.0,20:31:06,2016-06-27 00:00:00,
10636,"Monday,27 June, 2016",20:35:45,2016-06-27 00:00:00,
10637,Mon 27-Jun-2016,20:42:30,2016-06-27 00:00:00,
10638,2016-06-27,20H 55M 16S,2016-06-27 00:00:00,
10639,1466978400.0,20:59 PM,2016-06-27 00:00:00,
10640,2016-06-27,20:59 PM,2016-06-27 00:00:00,
10641,27-06-16 21:41:42,00:00:00,2016-06-27 21:41:42,
10642,Jun 27 2016,21:58:36,2016-06-27 00:00:00,
10643,1466978400.0,22H 19M 55S,2016-06-27 00:00:00,
10644,"Monday,27 June, 2016",22:34:12,2016-06-27 00:00:00,
10645,"Monday,27 June, 2016",12:26:53,2016-06-27 00:00:00,
10646,Jun 28 2016,12:26:53,2016-06-28 00:00:00,
10647,Jun 28 2016,13:00:22,2016-06-28 00:00:00,
10648,28-06-16 13:40:14,00H 00M 00S,2016-06-28 13:40:14,
10649,"Tuesday,28 June, 2016",13:45 PM,2016-06-28 00:00:00,
10650,Tue 28-Jun-2016,14:12 PM,2016-06-28 00:00:00,
10651,Tue 28-Jun-2016,14:15:38,2016-06-28 00:00:00,
10652,Tue 28-Jun-2016,14:16:53,2016-06-28 00:00:00,
10653,1467064800.0,14:21:21,2016-06-28 00:00:00,
10654,"Tuesday,28 June, 2016",14H 27M 43S,2016-06-28 00:00:00,
10655,28-06-16 14:40:01,00:00:00,2016-06-28 14:40:01,
10656,28-06-16 14:40:01,14:48 PM,2016-06-28 14:40:01,
10657,2016-06-28,14:53:43,2016-06-28 00:00:00,
10658,Tue 28-Jun-2016,15:02:09,2016-06-28 00:00:00,
10659,"Tuesday,28 June, 2016",15:10:57,2016-06-28 00:00:00,
10660,Jun 28 2016,15:13 PM,2016-06-28 00:00:00,
10661,Jun 28 2016,15:59 PM,2016-06-28 00:00:00,
10662,1467064800.0,16H 03M 44S,2016-06-28 00:00:00,
10663,Jun 28 2016,16:10 PM,2016-06-28 00:00:00,
10664,"Tuesday,28 June, 2016",16H 21M 56S,2016-06-28 00:00:00,
10665,Tue 28-Jun-2016,16:22:24,2016-06-28 00:00:00,
10666,"Tuesday,28 June, 2016",16:22:24,2016-06-28 00:00:00,
10667,2016-06-28,17:01 PM,2016-06-28 00:00:00,
10668,Jun 28 2016,17H 22M 06S,2016-06-28 00:00:00,
10669,28-06-16 17:27:33,00:00 AM,2016-06-28 17:27:33,
10670,Tue 28-Jun-2016,00:00 AM,2016-06-28 00:00:00,
10671,1467064800.0,17:40 PM,2016-06-28 00:00:00,
10672,1467064800.0,17H 47M 50S,2016-06-28 00:00:00,
10673,1467064800.0,17H 55M 42S,2016-06-28 00:00:00,
10674,Tue 28-Jun-2016,18H 19M 31S,2016-06-28 00:00:00,
10675,1467064800.0,18:23:02,2016-06-28 00:00:00,
10676,Tue 28-Jun-2016,18:53:49,2016-06-28 00:00:00,
10677,Jun 28 2016,19:00:30,2016-06-28 00:00:00,
10678,Jun 28 2016,19:02:28,2016-06-28 00:00:00,
10679,28-06-16 19:09:57,00:00 AM,2016-06-28 19:09:57,
10680,1467064800.0,19:21:45,2016-06-28 00:00:00,
10681,28-06-16 19:31:50,00:00 AM,2016-06-28 19:31:50,
10682,Jun 28 2016,19:37:16,2016-06-28 00:00:00,
10683,Jun 28 2016,20:03:44,2016-06-28 00:00:00,
10684,1467064800.0,20H 30M 35S,2016-06-28 00:00:00,
10685,28-06-16 20:39:59,00:00:00,2016-06-28 20:39:59,
10686,1467064800.0,20:49:46,2016-06-28 00:00:00,
10687,"Tuesday,28 June, 2016",20:49:46,2016-06-28 00:00:00,
10688,28-06-16 21:32:34,00:00:00,2016-06-28 21:32:34,
10689,Jun 28 2016,22:12 PM,2016-06-28 00:00:00,
10690,1467151200.0,11:26 AM,2016-06-29 00:00:00,
10691,2016-06-29,11H 31M 15S,2016-06-29 00:00:00,
10692,Jun 29 2016,11H 31M 15S,2016-06-29 00:00:00,
10693,"Wednesday,29 June, 2016",11:38:55,2016-06-29 00:00:00,
10694,Jun 29 2016,11:50 AM,2016-06-29 00:00:00,
10695,29-06-16 11:55:55,11:50 AM,2016-06-29 11:55:55,
10696,29-06-16 11:59:46,00:00 AM,2016-06-29 11:59:46,
10697,Wed 29-Jun-2016,12:01 PM,2016-06-29 00:00:00,
10698,2016-06-29,12:04:11,2016-06-29 00:00:00,
10699,2016-06-29,12:04:11,2016-06-29 00:00:00,
10700,Jun 29 2016,12H 25M 14S,2016-06-29 00:00:00,
10701,Jun 29 2016,12H 41M 11S,2016-06-29 00:00:00,
10702,Wed 29-Jun-2016,12:43 PM,2016-06-29 00:00:00,
10703,Wed 29-Jun-2016,12H 53M 42S,2016-06-29 00:00:00,
10704,1467151200.0,13H 01M 00S,2016-06-29 00:00:00,
10705,1467151200.0,13H 20M 54S,2016-06-29 00:00:00,
10706,Jun 29 2016,13:22:17,2016-06-29 00:00:00,
10707,29-06-16 14:23:11,00:00 AM,2016-06-29 14:23:11,
10708,Wed 29-Jun-2016,14H 58M 22S,2016-06-29 00:00:00,
10709,29-06-16 14:59:42,00:00 AM,2016-06-29 14:59:42,
10710,2016-06-29,15:09:49,2016-06-29 00:00:00,
10711,Wed 29-Jun-2016,15:09:49,2016-06-29 00:00:00,
10712,1467151200.0,15:36:51,2016-06-29 00:00:00,
10713,Wed 29-Jun-2016,15H 40M 17S,2016-06-29 00:00:00,
10714,1467151200.0,16H 09M 30S,2016-06-29 00:00:00,
10715,2016-06-29,16:22 PM,2016-06-29 00:00:00,
10716,"Wednesday,29 June, 2016",16:33:26,2016-06-29 00:00:00,
10717,"Wednesday,29 June, 2016",00:00 AM,2016-06-29 00:00:00,
10718,Jun 29 2016,17:31 PM,2016-06-29 00:00:00,
10719,29-06-16 17:31:59,00:00 AM,2016-06-29 17:31:59,
10720,29-06-16 17:34:01,00:00 AM,2016-06-29 17:34:01,
10721,Wed 29-Jun-2016,17:40 PM,2016-06-29 00:00:00,
10722,Jun 29 2016,17:44:23,2016-06-29 00:00:00,
10723,Jun 29 2016,17:51:34,2016-06-29 00:00:00,
10724,Jun 29 2016,17:52:50,2016-06-29 00:00:00,
10725,"Wednesday,29 June, 2016",18:06:14,2016-06-29 00:00:00,
10726,Jun 29 2016,18H 17M 44S,2016-06-29 00:00:00,
10727,1467151200.0,18:18 PM,2016-06-29 00:00:00,
10728,1467151200.0,18:23 PM,2016-06-29 00:00:00,
10729,"Wednesday,29 June, 2016",18:24 PM,2016-06-29 00:00:00,
10730,29-06-16 18:38:27,00:00 AM,2016-06-29 18:38:27,
10731,Wed 29-Jun-2016,18:44 PM,2016-06-29 00:00:00,
10732,2016-06-29,18:46:16,2016-06-29 00:00:00,
10733,2016-06-29,18:52 PM,2016-06-29 00:00:00,
10734,2016-06-29,19:04 PM,2016-06-29 00:00:00,
10735,"Wednesday,29 June, 2016",19:31 PM,2016-06-29 00:00:00,
10736,"Wednesday,29 June, 2016",20H 26M 15S,2016-06-29 00:00:00,
10737,2016-06-29,20:33 PM,2016-06-29 00:00:00,
10738,Wed 29-Jun-2016,20:51 PM,2016-06-29 00:00:00,
10739,Jun 29 2016,20H 54M 14S,2016-06-29 00:00:00,
10740,1467151200.0,21:05 PM,2016-06-29 00:00:00,
10741,29-06-16 21:53:30,21:05 PM,2016-06-29 21:53:30,
10742,Wed 29-Jun-2016,22H 19M 55S,2016-06-29 00:00:00,
10743,2016-06-30,11H 36M 48S,2016-06-30 00:00:00,
10744,1467237600.0,11:45:13,2016-06-30 00:00:00,
10745,1467237600.0,11:54:20,2016-06-30 00:00:00,
10746,Jun 30 2016,11H 55M 48S,2016-06-30 00:00:00,
10747,Thu 30-Jun-2016,11:56 AM,2016-06-30 00:00:00,
10748,1467237600.0,12H 11M 14S,2016-06-30 00:00:00,
10749,Jun 30 2016,12:22 PM,2016-06-30 00:00:00,
10750,30-06-16 12:30:01,00H 00M 00S,2016-06-30 12:30:01,
10751,Jun 30 2016,12H 34M 08S,2016-06-30 00:00:00,
10752,Jun 30 2016,12:46 PM,2016-06-30 00:00:00,
10753,Jun 30 2016,12:48 PM,2016-06-30 00:00:00,
10754,30-06-16 12:50:27,00:00:00,2016-06-30 12:50:27,
10755,"Thursday,30 June, 2016",13H 02M 00S,2016-06-30 00:00:00,
10756,1467237600.0,13:15:45,2016-06-30 00:00:00,
10757,30-06-16 13:17:37,13:15:45,2016-06-30 13:17:37,
10758,"Thursday,30 June, 2016",13:20 PM,2016-06-30 00:00:00,
10759,Thu 30-Jun-2016,13:29:36,2016-06-30 00:00:00,
10760,Thu 30-Jun-2016,13:31 PM,2016-06-30 00:00:00,
10761,30-06-16 13:45:01,00:00:00,2016-06-30 13:45:01,
10762,1467237600.0,13H 48M 51S,2016-06-30 00:00:00,
10763,1467237600.0,14H 17M 06S,2016-06-30 00:00:00,
10764,30-06-16 14:24:19,00:00 AM,2016-06-30 14:24:19,
10765,30-06-16 14:27:39,00:00:00,2016-06-30 14:27:39,
10766,Thu 30-Jun-2016,14:29 PM,2016-06-30 00:00:00,
10767,30-06-16 14:45:12,00H 00M 00S,2016-06-30 14:45:12,
10768,Jun 30 2016,00H 00M 00S,2016-06-30 00:00:00,
10769,Jun 30 2016,15:22:46,2016-06-30 00:00:00,
10770,Jun 30 2016,15:29 PM,2016-06-30 00:00:00,
10771,"Thursday,30 June, 2016",15H 55M 23S,2016-06-30 00:00:00,
10772,Thu 30-Jun-2016,16:20 PM,2016-06-30 00:00:00,
10773,Thu 30-Jun-2016,16H 21M 24S,2016-06-30 00:00:00,
10774,2016-06-30,16:21 PM,2016-06-30 00:00:00,
10775,2016-06-30,16H 32M 26S,2016-06-30 00:00:00,
10776,2016-06-30,16:40:51,2016-06-30 00:00:00,
10777,Jun 30 2016,16H 51M 42S,2016-06-30 00:00:00,
10778,Jun 30 2016,17:34:47,2016-06-30 00:00:00,
10779,Jun 30 2016,17:34:47,2016-06-30 00:00:00,
10780,"Thursday,30 June, 2016",17H 39M 14S,2016-06-30 00:00:00,
10781,"Thursday,30 June, 2016",17H 47M 41S,2016-06-30 00:00:00,
10782,30-06-16 18:09:41,00:00 AM,2016-06-30 18:09:41,
10783,"Thursday,30 June, 2016",18:10 PM,2016-06-30 00:00:00,
10784,"Thursday,30 June, 2016",18:20 PM,2016-06-30 00:00:00,
10785,30-06-16 18:22:21,00H 00M 00S,2016-06-30 18:22:21,
10786,"Thursday,30 June, 2016",18H 41M 10S,2016-06-30 00:00:00,
10787,"Thursday,30 June, 2016",18:42:01,2016-06-30 00:00:00,
10788,1467237600.0,19H 14M 29S,2016-06-30 00:00:00,
10789,"Thursday,30 June, 2016",20H 17M 03S,2016-06-30 00:00:00,
10790,2016-06-30,20H 19M 37S,2016-06-30 00:00:00,
10791,Thu 30-Jun-2016,20:46 PM,2016-06-30 00:00:00,
10792,2016-06-30,20:48:13,2016-06-30 00:00:00,
10793,Jun 30 2016,21:31:03,2016-06-30 00:00:00,
10794,"Thursday,30 June, 2016",21:36 PM,2016-06-30 00:00:00,
10795,30-06-16 22:17:28,00H 00M 00S,2016-06-30 22:17:28,
10796,01-07-16 11:16:34,00:00 AM,2016-01-07 11:16:34,
10797,"Friday,01 July, 2016",11:19:18,2016-07-01 00:00:00,
10798,Fri 01-Jul-2016,11H 22M 40S,2016-07-01 00:00:00,
10799,Fri 01-Jul-2016,11:36:52,2016-07-01 00:00:00,
10800,2016-07-01,11H 44M 13S,2016-07-01 00:00:00,
10801,Fri 01-Jul-2016,11:49:45,2016-07-01 00:00:00,
10802,"Friday,01 July, 2016",11:49:45,2016-07-01 00:00:00,
10803,1467324000.0,12:13:46,2016-07-01 00:00:00,
10804,01-07-16 12:14:16,00:00 AM,2016-01-07 12:14:16,
10805,1467324000.0,12:37:35,2016-07-01 00:00:00,
10806,2016-07-01,12H 44M 32S,2016-07-01 00:00:00,
10807,1467324000.0,13:01:25,2016-07-01 00:00:00,
10808,Fri 01-Jul-2016,13:03 PM,2016-07-01 00:00:00,
10809,Fri 01-Jul-2016,13H 13M 20S,2016-07-01 00:00:00,
10810,Jul 1 2016,13H 13M 20S,2016-07-01 00:00:00,
10811,Jul 1 2016,13:23:07,2016-07-01 00:00:00,
10812,2016-07-01,13H 25M 51S,2016-07-01 00:00:00,
10813,2016-07-01,13:33 PM,2016-07-01 00:00:00,
10814,Jul 1 2016,13:34 PM,2016-07-01 00:00:00,
10815,Jul 1 2016,13H 51M 05S,2016-07-01 00:00:00,
10816,Jul 1 2016,14H 04M 45S,2016-07-01 00:00:00,
10817,01-07-16 14:09:36,14H 04M 45S,2016-01-07 14:09:36,
10818,01-07-16 15:00:46,00:00:00,2016-01-07 15:00:46,
10819,01-07-16 15:11:34,00H 00M 00S,2016-01-07 15:11:34,
10820,01-07-16 15:12:10,00:00 AM,2016-01-07 15:12:10,
10821,2016-07-01,15H 37M 51S,2016-07-01 00:00:00,
10822,2016-07-01,15:57 PM,2016-07-01 00:00:00,
10823,"Friday,01 July, 2016",16:02 PM,2016-07-01 00:00:00,
10824,Fri 01-Jul-2016,16:02:50,2016-07-01 00:00:00,
10825,2016-07-01,16H 09M 28S,2016-07-01 00:00:00,
10826,2016-07-01,16:18:22,2016-07-01 00:00:00,
10827,"Friday,01 July, 2016",16:25 PM,2016-07-01 00:00:00,
10828,"Friday,01 July, 2016",16:25 PM,2016-07-01 00:00:00,
10829,"Friday,01 July, 2016",16H 50M 03S,2016-07-01 00:00:00,
10830,Fri 01-Jul-2016,16:56:57,2016-07-01 00:00:00,
10831,01-07-16 17:10:15,00:00:00,2016-01-07 17:10:15,
10832,01-07-16 17:20:18,00:00 AM,2016-01-07 17:20:18,
10833,1467324000.0,00:00 AM,2016-07-01 00:00:00,
10834,1467324000.0,00:00 AM,2016-07-01 00:00:00,
10835,Fri 01-Jul-2016,17:25 PM,2016-07-01 00:00:00,
10836,01-07-16 17:34:37,00:00:00,2016-01-07 17:34:37,
10837,01-07-16 17:34:47,00:00 AM,2016-01-07 17:34:47,
10838,"Friday,01 July, 2016",17H 47M 29S,2016-07-01 00:00:00,
10839,"Friday,01 July, 2016",17H 47M 29S,2016-07-01 00:00:00,
10840,"Friday,01 July, 2016",17:55 PM,2016-07-01 00:00:00,
10841,"Friday,01 July, 2016",17:55 PM,2016-07-01 00:00:00,
10842,"Friday,01 July, 2016",18:16:14,2016-07-01 00:00:00,
10843,"Friday,01 July, 2016",18H 24M 27S,2016-07-01 00:00:00,
10844,Jul 1 2016,18:29:01,2016-07-01 00:00:00,
10845,Jul 1 2016,18H 35M 38S,2016-07-01 00:00:00,
10846,1467324000.0,18H 36M 08S,2016-07-01 00:00:00,
10847,1467324000.0,18:40:09,2016-07-01 00:00:00,
10848,1467324000.0,18:41:04,2016-07-01 00:00:00,
10849,01-07-16 18:49:37,00:00 AM,2016-01-07 18:49:37,
10850,1467324000.0,19:29 PM,2016-07-01 00:00:00,
10851,Jul 1 2016,19H 36M 54S,2016-07-01 00:00:00,
10852,Fri 01-Jul-2016,19:37:55,2016-07-01 00:00:00,
10853,01-07-16 19:50:15,00:00 AM,2016-01-07 19:50:15,
10854,Jul 1 2016,00:00 AM,2016-07-01 00:00:00,
10855,2016-07-01,20H 03M 03S,2016-07-01 00:00:00,
10856,Jul 1 2016,20H 15M 03S,2016-07-01 00:00:00,
10857,Jul 1 2016,20H 22M 52S,2016-07-01 00:00:00,
10858,Jul 1 2016,20H 22M 52S,2016-07-01 00:00:00,
10859,"Friday,01 July, 2016",20:47 PM,2016-07-01 00:00:00,
10860,01-07-16 21:22:42,00:00:00,2016-01-07 21:22:42,
10861,"Friday,01 July, 2016",21:39:15,2016-07-01 00:00:00,
10862,Jul 2 2016,21:39:15,2016-07-02 00:00:00,
10863,02-07-16 11:15:42,00H 00M 00S,2016-02-07 11:15:42,
10864,Jul 2 2016,11:28:21,2016-07-02 00:00:00,
10865,2016-07-02,11H 34M 33S,2016-07-02 00:00:00,
10866,Sat 02-Jul-2016,11H 37M 39S,2016-07-02 00:00:00,
10867,Sat 02-Jul-2016,11:44 AM,2016-07-02 00:00:00,
10868,Jul 2 2016,11H 46M 37S,2016-07-02 00:00:00,
10869,1467410400.0,11H 49M 25S,2016-07-02 00:00:00,
10870,1467410400.0,00:00:00,2016-07-02 00:00:00,
10871,02-07-16 12:00:00,00H 00M 00S,2016-02-07 12:00:00,
10872,2016-07-02,12:02 PM,2016-07-02 00:00:00,
10873,Sat 02-Jul-2016,12:14 PM,2016-07-02 00:00:00,
10874,1467410400.0,12H 21M 46S,2016-07-02 00:00:00,
10875,1467410400.0,12:26:39,2016-07-02 00:00:00,
10876,Sat 02-Jul-2016,12:29 PM,2016-07-02 00:00:00,
10877,Sat 02-Jul-2016,12H 35M 27S,2016-07-02 00:00:00,
10878,2016-07-02,12H 36M 44S,2016-07-02 00:00:00,
10879,"Saturday,02 July, 2016",12H 36M 44S,2016-07-02 00:00:00,
10880,2016-07-02,12:40:04,2016-07-02 00:00:00,
10881,"Saturday,02 July, 2016",12:42 PM,2016-07-02 00:00:00,
10882,"Saturday,02 July, 2016",13:01:52,2016-07-02 00:00:00,
10883,2016-07-02,13H 06M 26S,2016-07-02 00:00:00,
10884,02-07-16 13:06:40,00:00:00,2016-02-07 13:06:40,
10885,1467410400.0,13:11 PM,2016-07-02 00:00:00,
10886,2016-07-02,13H 31M 13S,2016-07-02 00:00:00,
10887,Jul 2 2016,13:40 PM,2016-07-02 00:00:00,
10888,Sat 02-Jul-2016,13:43 PM,2016-07-02 00:00:00,
10889,"Saturday,02 July, 2016",13:44 PM,2016-07-02 00:00:00,
10890,1467410400.0,13:48:53,2016-07-02 00:00:00,
10891,"Saturday,02 July, 2016",15H 00M 53S,2016-07-02 00:00:00,
10892,2016-07-02,15:09 PM,2016-07-02 00:00:00,
10893,Sat 02-Jul-2016,15:11:11,2016-07-02 00:00:00,
10894,"Saturday,02 July, 2016",15:26:12,2016-07-02 00:00:00,
10895,Jul 2 2016,15:50 PM,2016-07-02 00:00:00,
10896,02-07-16 15:56:16,15:50 PM,2016-02-07 15:56:16,
10897,Jul 2 2016,16:20:21,2016-07-02 00:00:00,
10898,02-07-16 16:23:34,00:00 AM,2016-02-07 16:23:34,
10899,Sat 02-Jul-2016,16H 25M 50S,2016-07-02 00:00:00,
10900,1467410400.0,16:29 PM,2016-07-02 00:00:00,
10901,1467410400.0,16:45 PM,2016-07-02 00:00:00,
10902,Sat 02-Jul-2016,16:48:15,2016-07-02 00:00:00,
10903,Sat 02-Jul-2016,16:55 PM,2016-07-02 00:00:00,
10904,"Saturday,02 July, 2016",17H 02M 55S,2016-07-02 00:00:00,
10905,02-07-16 17:03:29,00:00:00,2016-02-07 17:03:29,
10906,"Saturday,02 July, 2016",17:24 PM,2016-07-02 00:00:00,
10907,2016-07-02,17:24:58,2016-07-02 00:00:00,
